Role Category,Role,Functional Area,Industry,Skill1,Skill2,Skill3,Skill4,Skill5
65,206,21,30,103,4592,3385,5958,8648
65,206,21,12,4261,489,2782,9090,11274
65,206,21,12,9739,4347,6266,766,8327
65,206,21,43,1706,10597,6864,4621,4261
65,46,21,1,5337,9878,1548,6590,4070
65,46,21,1,10772,6820,7371,10814,6906
65,206,21,1,2138,4312,11145,6552,10771
65,206,21,1,10231,1829,8122,9878,8327
65,206,21,1,10286,4711,7597,440,9984
65,46,21,43,9406,5161,6089,3696,8791
65,206,21,13,5337,8310,9690,4578,10604
65,206,21,13,8259,122,1276,11589,8327
65,206,21,1,10059,1170,9947,6615,122
65,46,21,16,8694,8034,465,7186,9326
65,206,21,45,2769,3562,5540,465,330
65,206,21,45,10845,10097,1977,2409,5375
65,46,21,35,1412,6857,3283,1607,5454
65,206,21,43,9406,5161,6089,3696,8791
65,46,21,30,2048,11223,3215,11475,8791
65,46,21,30,4070,3696,452,8645,3097
65,46,21,11,3215,11076,465,1412,4070
65,206,21,17,465,6706,9984,91,7130
65,206,21,46,4261,5161,5652,465,2539
65,206,21,46,1706,707,11337,493,9368
65,46,21,1,8844,465,7220,5810,6927
65,46,21,1,449,3097,11145,3288,5284
65,46,21,43,8292,712,5179,10520,9224
65,46,21,30,4070,9083,8493,6467,2467
65,46,21,30,3248,249,5197,449,3783
65,46,21,30,8717,2619,8081,5284,10177
65,46,21,30,8645,1980,7522,465,9228
65,206,21,28,5052,1287,4250,3387,5789
65,206,21,28,1596,707,6210,9332,6130
65,46,21,24,3097,5674,1412,4890,11004
65,107,21,30,1941,11183,3503,10334,10807
65,206,21,60,11093,9581,10433,3696,4070
65,206,21,60,4028,7692,5560,5937,493
65,46,21,43,1450,4250,718,6864,7608
65,46,21,43,10855,8236,5540,8648,10057
65,141,21,20,9754,6840,9198,927,14
65,46,21,30,5560,765,8153,5690,2813
65,206,21,1,452,4070,6706,4880,2048
65,206,21,11,2089,1942,465,1380,6706
65,206,21,11,10783,9095,9984,2467,5024
65,107,21,48,4046,11614,7897,11680,5763
65,46,21,30,7163,1761,200,7171,11511
65,46,21,30,1370,4253,2237,5466,10588
65,46,21,16,8034,1412,4867,3696,3406
65,206,21,60,11475,5284,5133,465,7619
65,206,21,60,4070,8791,1370,9224,5560
65,206,21,60,10296,2467,8331,4398,3722
65,206,21,1,2048,3397,3055,4070,4714
65,206,21,1,11221,9199,8850,6695,4880
65,206,21,13,4261,11093,4070,8331,4880
65,206,21,30,11005,3284,1370,5560,9984
65,46,21,28,9406,8034,5161,6089,3696
65,206,21,3,3702,8396,8670,7244,1276
65,206,21,3,9927,7212,475,3645,9208
65,46,21,43,4261,360,8139,3200,886
65,46,21,43,11337,5024,31,465,4446
65,206,21,24,7130,465,3284,4070,9984
65,206,21,60,1209,465,11419,765,3284
65,206,21,58,9832,175,11638,4398,3284
65,141,21,30,7603,9148,7597,7299,7596
65,46,21,45,3571,4070,11375,10772,1929
65,46,21,45,291,9500,5325,9699,4988
65,46,21,10,7954,10277,6110,5508,2210
65,206,21,3,2896,2255,1576,9228,5284
65,206,21,3,4070,8618,9575,8493,145
65,206,21,3,5129,9368,3097,2467,9708
65,149,21,16,8694,8034,465,9326,6857
65,384,21,48,4745,5793,3,10221,465
65,206,21,24,7897,465,8034,8306,449
65,206,21,24,2754,6706,8875,8009,765
65,384,21,23,8034,5452,7159,1412,6337
65,384,21,23,3696,4592,9500,11027,7453
65,107,21,3,8081,765,1548,449,10286
65,206,21,30,11659,208,465,5412,2149
65,206,21,30,7596,6713,5540,868,3200
65,46,21,43,4070,122,1458,6810,921
65,335,21,43,465,2769,2016,2758,10074
65,46,21,30,1548,2157,8791,5937,4036
65,46,21,30,10865,10814,4128,1157,8999
65,107,21,45,452,9406,5161,6089,8791
65,46,21,24,5337,5644,91,7528,10097
65,46,21,24,629,10505,9500,2003,10594
65,107,21,15,3090,465,2078,9500,122
65,107,21,15,4258,8088,6292,9327,11392
65,46,21,16,8034,5644,1548,465,1260
65,206,21,43,11455,5445,2896,11591,11337
65,46,21,41,3215,2216,4526,9984,9046
65,206,21,13,4621,465,11603,4070,1588
65,46,21,43,9406,5161,6089,3696,8791
65,384,21,33,465,1412,8034,6857,8900
65,206,21,60,5285,2386,8356,7133,5937
65,206,21,60,493,4907,8397,10999,465
65,46,21,60,1386,1102,3652,3284,4678
65,206,21,60,10865,2386,2157,9638,8875
65,206,21,4,8571,10704,1776,1778,5565
65,46,21,48,5965,712,10377,3919,2334
65,206,21,30,10191,3826,9127,631,1706
65,206,21,26,2896,373,4401,6919,2467
65,206,21,26,765,1412,5770,1732,465
65,206,21,30,10365,3254,465,141,10752
65,206,21,60,465,7220,5560,3598,3696
65,206,21,60,2587,4398,1156,8274,10539
65,206,21,60,4711,7692,6464,122,7598
65,206,21,60,107,7534,8791,3696,4070
65,206,21,60,2157,6820,4059,449,8999
65,206,21,1,3397,3978,8367,3696,10330
65,206,21,1,91,8034,8809,459,11213
65,206,21,1,4261,11638,3097,9095,4401
65,107,21,13,6345,5337,4876,270,4070
65,107,21,13,707,3359,5756,9592,10330
65,206,21,60,6345,4261,9581,735,3215
65,206,21,60,2386,2157,707,4252,2467
65,238,21,13,2663,4880,3865,4070,449
65,238,21,13,8823,4036,4481,5371,5836
65,206,21,43,11392,9500,6529,4488,10553
65,46,21,30,2813,1356,2157,3215,8999
65,206,21,30,10254,7171,5407,7061,10602
65,46,21,43,11452,156,2157,1942,3579
65,46,21,43,3590,5161,7598,4303,8226
65,206,21,30,459,465,4070,2752,4880
65,206,21,43,9473,8987,11145,9500,1712
65,107,21,13,9406,5161,6089,465,8791
65,206,21,30,7163,1020,5258,4070,4028
65,206,21,30,8153,4253,11347,3598,707
65,206,21,30,7230,465,5648,5112,7692
65,206,21,60,3215,6012,1317,2386,2157
65,206,21,60,5937,9984,10330,7619,7230
65,206,21,1,274,5452,5359,8870,4070
65,206,21,1,4250,7279,2195,449,7373
65,46,21,48,4111,465,9324,1931,9224
65,141,21,43,3970,5364,2758,365,4104
65,141,21,43,2724,4128,5649,9699,4348
65,107,21,23,6345,459,2157,4070,5797
65,107,21,23,3284,707,7131,5412,465
65,206,21,23,5452,4070,449,886,6820
65,206,21,23,707,903,5991,4880,1162
65,206,21,43,4070,1829,4880,4473,2048
65,206,21,43,5690,449,8717,2397,7373
65,206,21,43,4711,11333,765,6329,4003
65,206,21,32,4514,3812,465,9148,764
65,206,21,32,4070,1193,5644,8081,3571
65,22,21,43,7068,5040,11452,2249,5908
65,22,21,43,3810,9500,8236,4515,5759
65,107,21,1,5698,2744,9500,10056,9326
65,107,21,1,9224,8122,9878,2089,2539
65,46,21,7,5344,3272,9,5652,3527
65,206,21,11,784,7439,377,2758,5127
25,88,14,30,9996,7597,5560,10524,11641
25,88,14,43,10433,6552,7312,3478,8683
25,252,14,30,9325,10197,3171,6836,8884
25,88,14,30,5337,2332,465,2640,287
25,88,14,30,7088,8,4398,9985,10923
25,101,14,30,8242,2927,8310,8472,5412
25,101,14,30,5480,2782,5020,1869,11191
25,88,14,30,5412,10286,5197,5371,3696
25,88,14,30,6552,4515,2255,11337,4917
25,88,14,30,7597,5560,10524,11641,5540
25,238,14,60,7771,5557,2386,2741,3284
25,238,14,60,707,4481,10222,4398,7230
25,276,14,30,1268,122,2244,5540,3385
25,88,14,38,2233,465,1654,5560,122
25,88,14,38,5540,9143,7598,3200,11337
25,238,14,1,9406,5161,6089,3696,8791
25,252,14,30,1426,10197,6266,2931,5487
25,252,14,30,122,7814,10595,868,683
25,238,14,30,1563,11191,4876,465,253
25,88,14,30,9996,7597,5560,10524,11641
25,411,14,41,7171,4541,9269,276,10595
25,238,14,30,10078,7453,7042,1941,10334
25,238,14,30,7771,8932,10923,287,2216
25,411,14,30,7663,465,6762,4070,449
25,411,14,30,10365,7704,7554,5257,11161
25,411,14,30,7596,3990,11136,2613,3350
25,88,14,30,5337,10433,11496,4621,5560
25,88,14,30,10524,5540,868,573,4917
25,276,14,1,276,200,4752,5020,3922
25,411,14,11,4819,2744,3784,9500,6864
25,88,14,1,1414,7704,2233,3578,1563
25,88,14,1,6590,253,8755,3405,2077
25,88,14,30,5337,10433,11496,4621,5560
25,88,14,30,10524,5540,868,573,4917
25,276,14,30,1370,10433,10524,1290,4038
25,88,14,30,2233,5560,1161,122,5540
25,238,14,30,2297,1706,9188,10286,10604
25,238,14,30,8443,1380,5452,263,3200
25,276,14,30,3994,1846,10864,2571,10524
25,32,14,1,3620,5698,818,1370,9500
25,32,14,1,11145,10752,5161,62,7848
25,50,14,30,7663,1548,5012,277,10814
25,276,14,30,1268,122,2244,5540,3385
25,238,14,30,10425,8478,10041,3201,2760
25,238,14,30,3618,4315,766,9332,7453
25,88,14,30,9996,7597,5560,10524,11641
25,88,14,30,5337,9996,10433,868,10524
25,88,14,30,5540,1829,7598,573,4917
25,252,14,53,465,10433,9427,2334,4799
25,88,14,30,2233,5560,1161,11337,122
25,276,14,30,9213,7163,1463,4746,5407
25,276,14,30,4038,5325,9929,7171,2237
25,334,14,30,1268,4711,3139,4727,122
25,334,14,30,2244,5540,3385,868,11337
25,32,14,38,5337,5652,2571,1973,8009
25,32,14,38,9970,1829,868,11337,7483
25,88,14,60,9438,9930,1380,10988,9350
25,88,14,30,5337,2233,9996,10433,7688
25,88,14,30,7598,103,1829,868,11337
25,88,14,30,5337,208,5412,9930,6529
25,88,14,30,7596,6713,5540,868,3200
25,252,14,30,3332,692,10197,5977,7527
25,411,14,38,7068,8250,1846,5977,7374
25,101,14,1,5337,11452,1370,11191,10168
25,101,14,1,1276,868,11587,4917,9241
25,190,14,30,9325,9819,5977,10523,11195
25,334,14,20,7068,11274,9500,7773,4244
25,334,14,20,4550,4752,8236,7493,11337
25,88,14,30,8081,1761,7171,4070,449
25,190,14,30,2734,10765,5194,2035,464
25,88,14,30,5560,1161,122,5540,5466
25,190,14,30,10675,692,1878,5560,9500
25,252,14,30,7726,6597,11452,1717,11337
25,88,14,30,11496,5560,5452,122,5540
25,107,14,43,11191,9813,9254,11452,7690
25,276,14,30,1846,1268,7598,122,2244
25,298,14,30,8472,11116,9090,11587,1501
25,325,14,30,10197,7163,5452,7171,200
25,238,14,30,7151,229,5101,7453,4515
25,252,14,13,2233,3024,5560,2334,5959
25,252,14,13,10580,11337,3737,11191,11718
25,88,14,30,11392,395,7142,3171,11191
25,88,14,30,10923,8122,8327,1128,1907
25,238,14,30,10078,7453,7042,1941,10334
25,238,14,30,7771,8932,10923,287,2216
25,88,14,30,6865,11496,5560,5452,122
25,188,14,1,10365,6386,11201,10433,7880
25,298,14,60,2628,6590,2803,852,1829
25,298,14,60,849,2424,3376,11392,10898
25,276,14,30,1268,7598,122,2244,5540
25,276,14,30,5560,7854,5766,122,5540
25,276,14,30,7527,1276,4515,11589,8301
25,88,14,30,3737,5412,8153,11166,520
25,411,14,30,6806,7597,5560,1175,10223
25,252,14,30,5514,1717,1290,2255,520
25,276,14,30,4746,2514,5325,10481,132
25,238,14,30,8250,2255,208,7480,8443
25,238,14,30,122,9666,6722,868,886
25,88,14,30,5337,208,5412,9930,6529
25,88,14,30,7596,6713,5540,868,3200
25,276,14,30,9908,5766,7083,4696,11511
25,107,14,60,11614,3503,2386,10222,8044
25,88,14,30,9996,7597,5560,10524,11641
25,252,14,30,6336,1717,3416,7163,10524
25,238,14,30,2424,9148,7534,9087,465
25,238,14,30,2255,3598,10222,1727,4398
25,298,14,30,7068,11452,10524,1175,4550
25,298,14,30,4876,3942,10884,10923,11392
25,334,14,30,3528,5183,4752,7526,2255
25,325,14,60,3590,5937,5652,465,735
25,50,14,41,5459,329,3279,1781,1719
25,88,14,30,5652,1717,156,10838,3689
25,88,14,30,5540,4592,7284,11337,6401
25,32,14,30,7726,9640,1941,4711,449
25,32,14,30,946,5452,7579,5540,7598
25,88,14,30,5652,1717,156,10838,3689
25,88,14,30,5540,4592,7284,11337,6401
25,101,14,13,8983,10433,7880,9689,291
25,88,14,30,9996,7597,5560,10524,11641
25,119,14,21,10988,7910,8072,7180,1717
25,119,14,21,1161,10872,6609,868,11589
25,411,14,30,7663,10433,253,5560,287
25,411,14,30,8250,6174,7880,9500,1569
25,252,14,30,10365,3254,465,10197,5560
25,88,14,30,9996,7597,5560,10524,11641
25,238,14,30,7603,2149,4070,1706,10222
25,238,14,30,8250,5836,7453,4516,116
25,88,14,30,2001,1419,7579,116,2144
25,88,14,30,6448,2402,11709,7453,8871
25,88,14,30,10923,1941,5733,9831,5390
25,119,14,1,4103,4569,4315,5560,4799
25,119,14,1,2965,8589,2244,238,6609
25,88,14,60,1370,2813,465,2157,7220
25,88,14,60,3215,5560,7312,7483,6706
25,334,14,30,10699,5284,9479,5766,9275
25,238,14,30,10078,7453,1941,10334,7771
25,238,14,30,10923,4966,7061,4481,9554
25,238,14,30,6171,9148,10055,5560,7061
25,88,14,30,5560,1161,122,5540,5466
25,276,14,30,8010,4407,4038,5400,1463
25,238,14,13,3758,5844,853,1625,7911
25,238,14,13,6509,3770,9451,9826,4921
25,252,14,30,7068,3332,10197,7688,8236
25,276,14,12,5337,2896,6785,8933,7912
25,276,14,30,1268,7598,122,2244,5540
25,334,14,30,10286,5560,2244,122,8236
25,88,14,1,11191,1563,9254,7690,3894
25,101,14,13,7671,926,7142,7554,9663
25,101,14,13,11191,868,8174,8327,8813
25,32,14,13,10365,465,5412,4925,9500
25,88,14,1,3800,4523,8396,2282,5535
25,88,14,1,10736,2467,465,4070,10831
25,88,14,30,1941,6552,6271,3696,8
25,88,14,30,3215,6291,6336,4111,10254
25,101,14,30,11659,2233,5445,5560,5540
25,252,14,30,1563,7535,962,10433,10172
25,252,14,30,7880,1544,4184,8102,8419
25,276,14,30,1268,4711,3139,4727,122
25,276,14,30,2244,5540,3385,868,11337
25,88,14,30,4070,2001,1419,8371,459
25,88,14,30,8871,449,5412,973,11116
25,88,14,30,7579,7363,5390,11464,4966
25,88,14,30,9996,7597,5560,10524,11641
25,88,14,30,9996,7597,5560,10524,11641
25,238,14,30,9931,973,5937,465,735
25,50,14,30,10425,1941,4022,2752,4398
25,50,14,30,1250,7453,5412,116,10326
25,88,14,60,9438,5644,2386,3823,4303
25,88,14,60,9640,4398,465,5869,7692
25,188,14,30,5997,1548,7371,6529,7663
25,188,14,30,5560,10723,7453,2813,7816
25,188,14,30,5412,4070,8443,946,5154
25,188,14,30,1996,1317,9316,6529,132
25,107,14,13,5337,1090,2233,10029,633
25,107,14,13,5560,1161,11191,2203,2424
25,238,14,30,1370,5337,2813,10222,5560
25,238,14,30,9438,1941,4515,2386,465
25,50,14,30,10078,3503,10807,3888,10923
25,88,14,30,6422,7603,5412,9148,631
25,88,14,30,10923,116,5839,10222,465
25,107,14,60,11039,1804,2386,11347,11614
25,252,14,30,4934,7199,11658,10523,6552
25,188,14,24,8586,5824,6647,1276,5161
25,252,14,52,1090,10365,9188,465,7773
25,88,14,17,2467,2157,3919,465,8034
25,107,14,13,10365,7577,5560,9500,263
25,107,14,13,11191,5306,4917,4161,8233
25,252,14,30,7199,11658,5560,10523,11680
25,298,14,13,10365,2233,8242,9906,9639
25,298,14,13,253,5560,122,10168,11337
25,252,14,43,9406,5161,5069,6089,3696
25,276,14,30,6590,10588,1370,10872,7496
25,276,14,30,9224,7814,4515,9332,6130
25,88,14,30,9996,7597,5560,10524,11641
25,32,14,38,6640,1450,4999,3541,1156
25,276,14,30,2233,9196,10867,3385,9090
25,276,14,41,3737,5069,5325,6862,2347
25,276,14,30,10365,8310,6590,4727,10223
25,276,14,30,5352,281,1633,7659,10752
25,88,14,30,5937,6012,5078,4070,5560
25,88,14,30,7299,2813,7453,7220,11361
25,88,14,13,5337,10365,5586,465,9639
25,88,14,30,5337,2233,449,5560,573
25,88,14,30,10524,5540,868,4621,4917
25,190,14,30,5112,10433,7598,2402,7881
25,190,14,30,465,103,4601,8517,10871
25,190,14,30,2813,2467,8983,2734,6509
25,190,14,30,5337,5997,6571,5710,7163
25,190,14,30,2752,7200,5560,2015,10129
25,276,14,30,1268,8787,122,2244,5540
25,334,14,40,10875,9223,8834,7642,10273
25,101,14,13,8310,5187,7484,1161,9835
25,88,14,12,10865,2213,5560,8443,2157
25,88,14,30,1370,1412,10595,5466,6122
25,88,14,30,9269,7380,11511,7171,11166
25,88,14,30,6865,11496,5560,5452,122
25,88,14,1,31,465,5540,103,4838
25,276,14,30,1268,2244,122,5540,3385
25,88,14,30,9996,9500,103,156,11337
25,325,14,41,5069,11116,588,4070,5412
25,334,14,30,7453,10511,6618,5325,11640
25,88,14,30,11496,5560,5452,122,5540
25,32,14,43,11605,11116,8707,1293,5100
25,88,14,30,9831,11709,9895,1941,10433
25,88,14,30,5412,2001,8871,6373,946
25,88,14,30,7579,973,6841,10923,10191
25,88,14,30,6012,1317,5756,1811,5937
25,298,14,30,633,6590,1370,7788,9427
25,298,14,30,11191,852,868,10752,11392
25,238,14,30,8250,2255,208,7480,8443
25,238,14,30,122,9666,6722,868,886
25,276,14,43,9406,5161,3590,6089,3696
25,190,14,13,452,10365,5337,465,5698
25,190,14,13,7450,5412,5560,263,8236
25,88,14,30,9996,7597,5560,10524,11641
25,298,14,30,5337,10433,633,1370,5560
25,298,14,30,9628,852,10923,868,11392
25,298,14,30,5412,11452,1370,1107,9663
25,298,14,30,10961,8327,4024,5101,8615
25,32,14,30,9640,9996,4817,1775,4097
25,32,14,30,3599,1013,1941,11337,4446
25,276,14,30,1268,122,2244,5540,3385
25,190,14,30,7453,5412,3503,4070,3696
25,190,14,30,449,2619,452,3800,2424
25,238,14,30,8644,926,7484,103,6476
25,238,14,30,4709,11337,5540,8327,8615
25,238,14,43,10433,10286,4817,4250,2149
25,238,14,43,6864,6384,33,10952,2216
25,88,14,30,6865,11496,5560,5452,122
25,238,14,30,5337,107,1162,465,287
25,88,14,30,2233,5560,1161,11337,122
25,88,14,30,9996,7597,5560,10524,11641
25,107,14,30,9438,3590,1020,465,7692
25,190,14,13,452,10365,5337,465,5698
25,190,14,13,7450,5412,5560,263,8236
25,276,14,30,1268,122,2244,5540,3385
25,238,14,43,5710,11274,7644,11146,11698
25,88,14,30,6865,11496,10524,5452,11641
25,88,14,30,122,263,5540,4621,4917
25,119,14,52,8020,1981,103,6864,11033
25,88,14,30,11496,5560,5452,122,5540
25,325,14,60,6785,7534,2386,4070,11622
25,88,14,30,1980,200,465,5560,5407
25,88,14,30,2157,6336,4739,7739,7312
25,88,14,30,2237,7163,3025,10254,10159
25,252,14,30,10433,11452,1717,4799,6552
25,252,14,30,1653,5731,11337,683,10625
25,88,14,30,3696,2752,2619,8999,3989
25,276,14,6,8310,10433,6597,10481,11352
25,252,14,13,3254,465,200,10286,2237
25,252,14,30,1717,9269,238,7171,10254
25,334,14,1,4733,10433,5698,5968,5560
25,252,14,13,3254,465,200,10286,2237
25,276,14,30,11220,1370,622,7312,5839
25,88,14,60,4261,9581,5937,2752,298
25,252,14,30,10365,9076,10197,5560,10077
25,252,14,30,3990,5654,3702,4515,8537
25,88,14,30,5337,6865,633,5560,5452
25,88,14,30,3990,263,5466,10923,868
27,461,32,52,1758,3319,8030,9115,1595
27,461,32,8,2233,1404,10805,7598,2089
27,318,32,45,6475,2676,5721,6132,6253
27,461,32,1,2928,2338,677,4786,6715
27,461,32,4,4218,10151,283,6132,122
27,461,32,4,8422,4422,3571,4070,11191
27,461,32,4,122,2928,10081,9414,10212
27,318,32,1,11364,9690,10403,441,3407
27,318,32,1,8640,106,2317,8236,9867
27,461,32,4,5234,3319,3505,3308,2256
27,461,32,4,1376,32,4711,9115,5436
27,461,32,4,6103,991,5352,9129,2583
27,318,32,43,1376,32,4711,4527,4520
27,318,32,43,3187,5721,2203,2920,2236
27,318,32,43,11742,1861,7640,8620,2059
27,461,32,52,1531,2233,1404,1098,2139
27,461,32,6,1098,8385,8236,6678,6132
27,461,32,51,2676,5313,2806,3407,10524
27,461,32,51,4606,9679,8011,4657,2780
27,461,32,1,3682,1404,3663,6132,7110
27,461,32,1,3999,3663,4929,6103,7860
1,457,21,48,465,9324,5082,7802,8262
1,457,21,48,2459,7854,2255,7598,11236
1,268,21,1,10865,7509,8236,7759,11337
1,268,21,30,3053,1548,6448,2752,4401
1,268,21,1,11392,9500,6529,4488,10553
1,268,21,43,9406,5161,6089,3696,8791
1,268,21,43,8081,8844,465,4070,449
1,268,21,58,10512,5937,1548,4070,2157
1,268,21,58,3696,11638,3097,10865,493
1,268,21,13,7663,1548,270,9676,2108
1,218,21,52,11727,6840,10772,493,11591
1,268,21,43,452,3281,449,8700,10814
1,268,21,43,5540,6253,7598,11337,8576
1,268,21,12,10324,2835,1726,8700,4036
1,457,21,1,3682,5983,9216,6864,1708
1,457,21,1,8500,7827,7598,1029,6130
1,268,21,43,7663,10324,1548,465,4711
1,457,21,43,3571,10365,5024,3645,6054
1,268,21,1,7663,8081,7243,2835,1726
1,268,21,13,7663,4318,9838,1548,7220
1,268,21,13,9272,277,10814,7198,2645
1,268,21,43,1563,4312,6246,2037,1228
1,268,21,1,11605,11452,7186,10459,10772
1,458,21,17,10524,5284,11060,1795,4070
1,458,21,17,6762,3218,6927,2467,11188
1,458,21,17,3320,8834,2743,7068,2395
1,268,21,38,9406,5161,6089,465,8791
1,22,21,12,2887,425,10707,5164,10752
1,218,21,16,2319,103,7554,8834,5082
1,218,21,16,10765,9326,4184,7483,3350
1,268,21,30,5625,8371,11116,4187,10156
1,268,21,1,5412,330,10270,1087,4838
1,268,21,12,1548,1412,6395,6927,3249
1,268,21,38,5119,449,7644,8236,11617
1,268,21,30,7068,5052,4819,5977,2582
1,268,21,1,1276,6130,5644,11066,10814
1,218,21,11,9406,5161,6089,8791,3696
1,268,21,17,8081,1548,9676,2379,3154
1,268,21,17,10814,8700,4036,449,5711
1,458,21,6,5908,11005,3088,249,7220
1,268,21,1,8081,1548,6731,8396,449
1,268,21,6,7198,10608,6927,7663,5869
1,268,21,30,5997,1548,6552,7663,449
1,458,21,22,7311,7282,10156,9500,1607
1,268,21,43,9406,5161,6089,8791,3696
1,457,21,1,9406,5161,6089,3696,8791
1,458,21,25,1162,10772,5797,5126,769
1,268,21,24,7663,8081,465,4711,4070
1,458,21,60,3590,2195,2255,1706,1102
1,268,21,30,150,6864,5082,7423,8576
1,458,21,17,7068,11060,10365,5797,449
1,458,21,17,2467,11188,2975,8834,5690
1,268,21,39,1548,5547,9318,10814,2645
1,268,21,17,1546,6403,4551,9392,9748
1,268,21,1,465,8940,5690,6529,449
1,268,21,28,8081,4070,449,5367,3475
1,458,21,45,5284,3016,8958,2758,9500
1,457,21,60,5234,6438,7598,11680,6019
1,457,21,60,3242,5513,2515,7466,2459
1,268,21,1,8081,7890,449,11743,10814
1,268,21,12,7663,8081,1548,3055,7220
1,268,21,12,856,4070,4036,8717,6415
1,268,21,12,10814,5024,449,465,7371
1,268,21,60,7663,5937,1548,465,7198
1,457,21,16,7220,2515,3215,4932,4925
1,268,21,1,7371,8626,3618,8602,5869
1,458,21,43,465,5797,2975,4219,11119
1,458,21,25,6382,7764,3446,4342,4219
1,458,21,58,10216,145,3823,7129,6615
1,268,21,12,8081,3633,3182,4070,10330
1,268,21,12,8717,2389,8700,4036,274
1,457,21,45,2864,3284,2459,2515,2467
1,457,21,6,5549,7598,9783,5513,1219
1,457,21,1,8139,6864,493,180,8491
1,268,21,43,7068,677,274,2975,4184
1,268,21,12,8367,5325,4070,755,2157
1,268,21,12,4036,9984,904,10330,3633
1,268,21,12,1526,1502,8717,449,765
1,268,21,1,7663,1548,465,5553,3865
1,268,21,1,7220,9272,4036,10814,1412
1,457,21,16,7466,7319,9095,3505,2334
1,268,21,1,7663,8081,4711,10814,11337
1,457,21,1,465,5698,1802,7598,765
1,458,21,52,904,755,8717,11188,7821
1,268,21,12,7663,7507,465,8700,10814
1,268,21,32,11721,4337,11190,5644,8508
1,268,21,32,3696,2835,6142,9788,7756
1,268,21,43,9406,5161,6089,3696,8791
1,268,21,21,10324,1548,4250,9619,465
1,458,21,25,6175,2259,6762,4070,3284
1,457,21,48,2539,1162,2626,4925,7403
1,457,21,48,11603,5912,6738,8999,3696
1,268,21,3,9095,755,9676,449,2259
1,268,21,3,886,8700,8236,5869,2225
1,268,21,30,7663,1548,856,3284,6864
1,457,21,10,4711,9500,10692,5452,774
1,457,21,10,11680,1276,2823,2255,7598
1,268,21,58,7663,10324,277,6927,10814
1,268,21,58,8717,8081,9830,2467,449
1,268,21,33,7730,8081,7282,9411,7663
1,268,21,1,465,449,7598,8443,3442
1,458,21,46,415,9357,4988,5797,2975
1,458,21,10,7518,4964,5594,9473,11188
1,458,21,25,10365,1808,9500,3067,2395
1,268,21,41,7663,5937,1548,465,449
1,268,21,54,8034,1548,4376,277,493
1,268,21,54,10814,765,465,2645,7083
1,268,21,40,1548,3055,465,4070,8034
1,268,21,40,449,7663,10814,8717,493
1,458,21,1,10353,1548,5644,8717,6706
1,458,21,1,1412,4128,11344,465,765
1,268,21,1,11392,7814,1676,9500,8687
1,458,21,13,3215,1548,7518,755,5797
1,458,21,13,8443,10814,8717,8081,2467
1,457,21,24,11561,7597,3387,6864,1470
1,268,21,43,10477,9332,9590,3180,5281
1,268,21,43,2975,2084,10059,4564,7004
1,268,21,50,7663,2614,6976,5161,465
1,268,21,50,10761,10814,11452,8638,1276
1,218,21,1,3281,3666,8700,3387,8834
1,268,21,12,8081,449,7371,3696,4036
1,268,21,20,4173,1548,1412,511,9766
1,458,21,6,9568,4457,8791,9391,6869
1,268,21,38,2368,818,1370,11145,6746
1,268,21,30,6663,1331,465,7855,8364
1,268,21,30,9923,2467,8102,8460,449
16,74,21,21,10156,7130,8695,1967,2467
16,132,21,58,1811,3590,3215,465,10599
16,132,21,58,6758,1412,2161,2965,6266
16,44,5,1,2912,9325,6051,9011,10273
16,44,5,1,1869,2143,6937,9349,11275
